# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 16 03:46:30 2021
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
#
toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
2954.01,464328419,PC,2458587.8559130,0.001116,-0.001116,0,4.8397135,0.0002193,-0.0002193,0,3.6110000,0.1840000,-0.1840000,0
2955.01,464326872,PC,2459331.6639910,0.001535,-0.001535,0,0.5542332,0.0000017,-0.0000017,0,1.3660000,0.1980000,-0.1980000,0
2956.01,463508231,PC,2459332.1205510,0.000542,-0.000542,0,4.1277280,0.0000050,-0.0000050,0,1.4110000,0.0930000,-0.0930000,0
2957.01,463469906,PC,2458594.7156920,0.003515,-0.003515,0,1.5316308,0.0001760,-0.0001760,0,1.7200000,0.3390000,-0.3390000,0
2958.01,463203560,PC,2458593.3237570,0.003368,-0.003368,0,1.9902221,0.0002471,-0.0002471,0,2.7950000,0.3540000,-0.3540000,0
2959.01,462162963,FP,2458593.7529070,0.004296,-0.004296,0,1.3550447,0.0002258,-0.0002258,0,1.9450000,0.3760000,-0.3760000,0
296.01,382463648,PC,2458355.5297800,0.003170,-0.003170,0,25.2584000,0.0001900,-0.0001900,0,3.4800000,0.2350000,-0.2350000,0
2960.01,462072242,PC,2459332.1408870,0.003581,-0.003581,0,2.0916623,0.0000140,-0.0000140,0,3.2740000,0.6830000,-0.6830000,0
2961.01,446684383,PC,2459325.9924120,0.000907,-0.000907,0,4.6259138,0.0000078,-0.0000078,0,2.9100000,0.1100000,-0.1100000,0
2962.01,444394183,PC,2459326.4445360,0.002273,-0.002273,0,4.0211797,0.0000183,-0.0000183,0,4.1980000,0.2030000,-0.2030000,0
2963.01,441334829,PC,2459329.5915670,0.002658,-0.002658,0,4.4433921,0.0000237,-0.0000237,0,3.4140000,0.4570000,-0.4570000,0
2964.01,439512298,PC,2459329.6703070,0.001056,-0.001056,0,3.8331282,0.0000088,-0.0000088,0,2.9060000,0.1520000,-0.1520000,0
2965.01,146841337,PC,2459324.0190170,0.001403,-0.001403,0,4.2672965,0.0000105,-0.0000105,0,3.1080000,0.3220000,-0.3220000,0
2966.01,136504576,PC,2458594.2154700,0.007275,-0.007275,0,1.5245307,0.0004255,-0.0004255,0,2.0660000,0.3830000,-0.3830000,0
2967.01,103245940,PC,2459301.6997120,0.001566,-0.001566,0,3.2517862,0.0000080,-0.0000080,0,4.3730000,0.1900000,-0.1900000,0
2968.01,103183399,PC,2459304.3509500,0.001809,-0.001809,0,0.7327757,0.0000022,-0.0000022,0,1.3060000,0.1390000,-0.1390000,0
2969.01,36452991,PC,2459303.3000830,0.000278,-0.000278,0,1.8237148,0.0000008,-0.0000008,0,1.3220000,0.0380000,-0.0380000,0
297.01,115242351,PC,2458358.7728900,0.007600,-0.007600,0,5.6711600,0.0033600,-0.0033600,0,1.7830000,0.7220000,-0.7220000,0
2970.01,461136782,PC,2459299.8279950,0.001577,-0.001577,0,4.4209830,0.0000128,-0.0000128,0,4.0830000,0.2140000,-0.2140000,0
2971.01,453452264,PC,2459301.0753110,0.003023,-0.003023,0,4.8405428,0.0000291,-0.0000291,0,2.1390000,0.2470000,-0.2470000,0
2972.01,448536355,PC,2458563.5181540,0.002117,-0.002117,0,2.8371201,0.0006290,-0.0006290,0,2.1020000,0.1990000,-0.1990000,0
2973.01,437259571,PC,2458563.6386120,0.002500,-0.002500,0,2.7519326,0.0007183,-0.0007183,0,2.4110000,0.7340000,-0.7340000,0
2974.01,437253811,PC,2458567.8616600,0.003269,-0.003269,0,0.6894210,0.0001702,-0.0001702,0,1.2330000,0.2570000,-0.2570000,0
2975.01,423393242,PC,2458568.4216630,0.001067,-0.001067,0,0.4269642,0.0000315,-0.0000315,0,0.6850000,0.1970000,-0.1970000,0
2976.01,413372087,PC,2458561.4933920,0.002905,-0.002905,0,3.4850310,0.0010128,-0.0010128,0,1.7840000,0.2800000,-0.2800000,0
2977.01,361343239,PC,2459331.5278770,0.000477,-0.000477,0,2.3505698,0.0000027,-0.0000027,0,2.7680000,0.1320000,-0.1320000,0
2978.01,315096343,PC,2459275.5406330,0.003927,-0.003927,0,4.3497551,0.0000283,-0.0000283,0,3.7040000,0.5110000,-0.5110000,0
2979.01,311252710,PC,2458560.4363740,0.001420,-0.001420,0,5.4916221,0.0011962,-0.0011962,0,5.0270000,0.2280000,-0.2280000,0
298.01,206686292,APC,2459062.5611060,0.001244,-0.001244,0,1.3288605,0.0001321,-0.0001321,0,1.6748374,0.1131103,-0.1131103,0
2980.01,289931756,PC,2459302.2356460,0.000869,-0.000869,0,3.5910692,0.0000054,-0.0000054,0,2.8910000,0.1030000,-0.1030000,0
2981.01,287145649,PC,2459302.7190290,0.000896,-0.000896,0,3.6015056,0.0000062,-0.0000062,0,3.0240000,0.0770000,-0.0770000,0
2982.01,211446495,PC,2459296.1913410,0.001688,-0.001688,0,4.8701613,0.0000180,-0.0000180,0,2.6230000,0.1810000,-0.1810000,0
2983.01,168449943,PC,2458567.8315110,0.001136,-0.001136,0,3.4287311,0.0002998,-0.0002998,0,2.3000000,0.1040000,-0.1040000,0
2984.01,168405330,PC,2459303.2099920,0.000548,-0.000548,0,9.1622680,0.0000082,-0.0000082,0,2.0670000,0.1490000,-0.1490000,0
2985.01,168384845,PC,2458563.0687980,0.005095,-0.005095,0,3.8996784,0.0017630,-0.0017630,0,4.6680000,0.4500000,-0.4500000,0
2986.01,148497855,PC,2459301.5802360,0.002306,-0.002306,0,3.2783445,0.0000151,-0.0000151,0,3.6570000,0.3240000,-0.3240000,0
2987.01,141631253,PC,2458566.4696500,0.004006,-0.004006,0,1.6709636,0.0002754,-0.0002754,0,1.8740000,0.3280000,-0.3280000,0
2988.01,105759569,PC,2458567.4095360,0.003333,-0.003333,0,1.8861708,0.0005012,-0.0005012,0,1.8450000,0.2250000,-0.2250000,0
2989.01,97825640,PC,2459302.2249960,0.000360,-0.000360,0,3.1228396,0.0000024,-0.0000024,0,2.1800000,0.0610000,-0.0610000,0
299.01,156075294,PC,2458354.6958100,0.003600,-0.003600,0,5.7216199,0.0013569,-0.0013569,0,3.6354066,0.2622099,-0.2622099,0
2990.01,73433128,PC,2459298.3394680,0.002962,-0.002962,0,7.4659746,0.0000492,-0.0000492,0,2.3960000,0.3860000,-0.3860000,0
2991.01,49046332,PC,2459304.8004830,0.001619,-0.001619,0,5.5809252,0.0000150,-0.0000150,0,2.5450000,0.1690000,-0.1690000,0
2992.01,49045066,PC,2459305.0448790,0.000917,-0.000917,0,3.0078200,0.0000053,-0.0000053,0,3.5030000,0.0820000,-0.0820000,0
2993.01,48768158,PC,2458564.2197160,0.003534,-0.003534,0,2.3378096,0.0007971,-0.0007971,0,2.3070000,0.3080000,-0.3080000,0
2994.01,36718161,PC,2459303.3022870,0.001256,-0.001256,0,4.0257967,0.0000091,-0.0000091,0,1.9450000,0.1060000,-0.1060000,0
2995.01,36381058,PC,2458567.5649110,0.001270,-0.001270,0,1.6563817,0.0001593,-0.0001593,0,3.0320000,0.1870000,-0.1870000,0
2996.01,35855047,PC,2458568.3327330,0.004967,-0.004967,0,2.3607613,0.0009815,-0.0009815,0,3.2550000,0.5970000,-0.5970000,0
2997.01,35652085,PC,2458566.5424830,0.002785,-0.002785,0,2.2054872,0.0004458,-0.0004458,0,4.0230000,0.2520000,-0.2520000,0
2998.01,34737413,PC,2459303.2405190,0.005221,-0.005221,0,1.5297119,0.0000146,-0.0000146,0,2.2970000,0.4290000,-0.4290000,0
2999.01,34505005,PC,2459302.4341830,0.001139,-0.001139,0,5.1627718,0.0000105,-0.0000105,0,3.1390000,0.1140000,-0.1140000,0
300.01,166697854,FP,2458354.4296500,0.002370,-0.002370,0,2.7575300,0.0004600,-0.0004600,0,1.3760000,0.1640000,-0.1640000,0
3000.01,23435610,PC,2459296.6464750,0.000601,-0.000601,0,5.2080700,0.0000067,-0.0000067,0,3.2490000,0.0620000,-0.0620000,0
3001.01,468977648,PC,2459302.2969760,0.002240,-0.002240,0,2.0902180,0.0000107,-0.0000107,0,3.3290000,0.5850000,-0.5850000,0
3002.01,402053027,PC,2459303.5775920,0.001036,-0.001036,0,7.7971071,0.0000153,-0.0000153,0,1.8730000,0.1930000,-0.1930000,0
3003.01,400762242,PC,2459304.7796730,0.003669,-0.003669,0,1.6224281,0.0000117,-0.0000117,0,2.0130000,0.3450000,-0.3450000,0
3004.01,400395395,PC,2459303.8099660,0.001552,-0.001552,0,3.2891219,0.0000105,-0.0000105,0,2.9480000,0.4670000,-0.4670000,0
3005.01,386297468,PC,2459329.6769490,0.003299,-0.003299,0,2.0958074,0.0000160,-0.0000160,0,2.9920000,0.7610000,-0.7610000,0
3006.01,386161311,PC,2459291.4990320,0.000958,-0.000958,0,8.6134600,0.0000155,-0.0000155,0,2.3490000,0.2890000,-0.2890000,0
3007.01,384034837,PC,2459331.0907280,0.004337,-0.004337,0,4.2768515,0.0000397,-0.0000397,0,4.5860000,0.5360000,-0.5360000,0
3008.01,383666033,FP,2459328.0976910,0.005164,-0.005164,0,3.9678136,0.0000434,-0.0000434,0,4.2380000,0.6070000,-0.6070000,0
3009.01,357634632,PC,2459332.0749410,0.001334,-0.001334,0,3.3653430,0.0000087,-0.0000087,0,3.3520000,0.1290000,-0.1290000,0
301.01,144301052,PC,2459109.4800700,0.003380,-0.003380,0,3.7440500,0.0000200,-0.0000200,0,2.9190000,0.3960000,-0.3960000,0
3010.01,357202877,PC,2459318.2008380,0.000547,-0.000547,0,9.5537684,0.0000110,-0.0000110,0,3.4140000,0.3030000,-0.3030000,0
3011.01,356461227,PC,2459329.3455640,0.000835,-0.000835,0,1.8418712,0.0000031,-0.0000031,0,1.6330000,0.2630000,-0.2630000,0
3012.01,437560683,PC,2458593.9319710,0.004919,-0.004919,0,3.0918287,0.0004777,-0.0004777,0,3.3940000,0.4210000,-0.4210000,0
3013.01,383949205,PC,2459322.2755010,0.005841,-0.005841,0,5.4722557,0.0000615,-0.0000615,0,6.3660000,0.5740000,-0.5740000,0
3014.01,383806208,PC,2459330.9338720,0.005431,-0.005431,0,1.7946783,0.0000163,-0.0000163,0,3.3060000,0.7100000,-0.7100000,0
3015.01,357801293,PC,2459331.1213690,0.003864,-0.003864,0,4.2745762,0.0000318,-0.0000318,0,4.2880000,0.3930000,-0.3930000,0
3016.01,356200601,PC,2459325.9293050,0.001972,-0.001972,0,5.1139634,0.0000171,-0.0000171,0,2.2400000,0.1810000,-0.1810000,0
3017.01,122418622,PC,2459300.6995640,0.000912,-0.000912,0,3.0525290,0.0000057,-0.0000057,0,3.3330000,0.0650000,-0.0650000,0
3018.01,45684223,PC,2459323.3404640,0.002158,-0.002158,0,6.5832019,0.0000300,-0.0000300,0,3.1350000,0.2620000,-0.2620000,0
3019.01,45296362,PC,2459329.1296500,0.001362,-0.001362,0,5.9594909,0.0000170,-0.0000170,0,2.2010000,0.2150000,-0.2150000,0
302.01,229111835,PC,2458356.6823700,0.001690,-0.001690,0,6.7014500,0.0010100,-0.0010100,0,1.5790000,0.1720000,-0.1720000,0
3020.01,45191604,PC,2459332.1455600,0.001389,-0.001389,0,3.0327366,0.0000094,-0.0000094,0,2.5480000,0.1400000,-0.1400000,0
3021.01,45054849,PC,2458591.4458310,0.007043,-0.007043,0,11.2645152,0.0022978,-0.0022978,0,5.7780000,0.6260000,-0.6260000,0
3022.01,287721202,PC,2459375.1963670,0.000542,-0.000542,0,8.9909040,0.0001340,-0.0001340,0,1.7800000,0.1360000,-0.1360000,0
3023.01,454248975,PC,2458649.8313810,0.000995,-0.000995,0,3.9014550,0.0000868,-0.0000868,0,4.8470000,0.1600000,-0.1600000,0
3024.01,452576848,PC,2458648.9048650,0.003094,-0.003094,0,2.5076129,0.0001773,-0.0001773,0,2.6520000,0.2240000,-0.2240000,0
3025.01,452464529,PC,2458646.4860430,0.003459,-0.003459,0,3.6796169,0.0003239,-0.0003239,0,4.2100000,0.3770000,-0.3770000,0
3026.01,449491381,PC,2458648.8914780,0.001711,-0.001711,0,4.8204581,0.0001713,-0.0001713,0,4.7330000,0.5570000,-0.5570000,0
3027.01,282091492,PC,2458647.6871180,0.003109,-0.003109,0,3.3791838,0.0002455,-0.0002455,0,3.3680000,0.3190000,-0.3190000,0
3028.01,467955232,PC,2458620.8642460,0.005886,-0.005886,0,3.0551414,0.0006594,-0.0006594,0,4.4100000,0.9300000,-0.9300000,0
3029.01,465540915,PC,2458621.1938710,0.009532,-0.009532,0,2.0250957,0.0007397,-0.0007397,0,3.6240000,0.6940000,-0.6940000,0
303.01,145750719,KP,2458357.5595200,0.001920,-0.001920,0,3.5608000,0.0000100,-0.0000100,0,3.4590000,0.1880000,-0.1880000,0
3030.01,465275307,PC,2458620.0799720,0.003114,-0.003114,0,2.1512796,0.0002244,-0.0002244,0,2.3920000,0.2600000,-0.2600000,0
3031.01,460686828,PC,2459330.9524510,0.001065,-0.001065,0,3.9935853,0.0000088,-0.0000088,0,2.8460000,0.1210000,-0.1210000,0
3032.01,401283491,PC,2458622.1831630,0.002782,-0.002782,0,3.4677103,0.0003593,-0.0003593,0,2.2340000,0.2420000,-0.2420000,0
3033.01,398725538,PC,2458622.8144340,0.000840,-0.000840,0,3.9982381,0.0001275,-0.0001275,0,2.8670000,0.1170000,-0.1170000,0
3034.01,391645374,PC,2458622.5419270,0.004805,-0.004805,0,1.4035951,0.0002182,-0.0002182,0,1.9820000,0.3910000,-0.3910000,0
3035.01,390444761,PC,2458614.1043810,0.002607,-0.002607,0,5.2810004,0.0006679,-0.0006679,0,2.4470000,0.4290000,-0.4290000,0
3036.01,390157607,FP,2458623.6621710,0.003162,-0.003162,0,0.3859142,0.0000366,-0.0000366,0,1.1890000,0.1700000,-0.1700000,0
3037.01,376209245,PC,2458619.6131280,0.002043,-0.002043,0,2.1358018,0.0001537,-0.0001537,0,3.4040000,0.1860000,-0.1860000,0
3038.01,376036292,PC,2458619.6198460,0.004389,-0.004389,0,2.9680030,0.0004557,-0.0004557,0,3.1690000,0.9220000,-0.9220000,0
3039.01,373033374,PC,2458620.2617900,0.001051,-0.001051,0,3.4129773,0.0001308,-0.0001308,0,2.7720000,0.2810000,-0.2810000,0
304.01,262530873,FP,2458356.2860600,0.005390,-0.005390,0,2.2417200,0.0009100,-0.0009100,0,3.9890000,0.3040000,-0.3040000,0
3040.01,372596795,PC,2459359.7187890,0.000509,-0.000509,0,3.5366051,0.0000040,-0.0000040,0,2.5870000,0.0830000,-0.0830000,0
3041.01,371864043,PC,2459359.1352060,0.000359,-0.000359,0,2.9599541,0.0000025,-0.0000025,0,3.5230000,0.0560000,-0.0560000,0
3042.01,361219651,PC,2459356.4774440,0.002208,-0.002208,0,2.7559464,0.0000118,-0.0000118,0,3.2550000,0.2600000,-0.2600000,0
3043.01,360706000,PC,2459357.1290970,0.002182,-0.002182,0,2.3725483,0.0000108,-0.0000108,0,1.5430000,0.1780000,-0.1780000,0
3044.01,357538688,PC,2459315.9130020,0.002714,-0.002714,0,13.2681095,0.0000765,-0.0000765,0,3.5540000,0.4600000,-0.4600000,0
3045.01,344568128,PC,2458619.6988480,0.001226,-0.001226,0,2.3302685,0.0001073,-0.0001073,0,3.7660000,0.3040000,-0.3040000,0
3046.01,323966987,PC,2458621.1116170,0.002570,-0.002570,0,4.1346479,0.0003672,-0.0003672,0,3.0040000,0.1890000,-0.1890000,0
3047.01,316652224,PC,2458620.5022130,0.005183,-0.005183,0,2.7024736,0.0004955,-0.0004955,0,2.9960000,0.3530000,-0.3530000,0
3048.01,304426002,PC,2458620.5435480,0.001759,-0.001759,0,5.7681637,0.0003987,-0.0003987,0,4.2770000,0.4280000,-0.4280000,0
3049.01,303867090,FP,2459359.4468340,0.000627,-0.000627,0,1.3168344,0.0000018,-0.0000018,0,0.7330000,0.1240000,-0.1240000,0
305.01,102030574,PC,2458364.1008300,0.000740,-0.000740,0,9.9491500,0.0000100,-0.0000100,0,3.9680000,0.2410000,-0.2410000,0
3050.01,302003748,PC,2458619.5756210,0.002197,-0.002197,0,5.9397771,0.0001308,-0.0001308,0,1.3150000,0.2580000,-0.2580000,0
3051.01,288224503,PC,2458619.4098130,0.003452,-0.003452,0,2.9490119,0.0003675,-0.0003675,0,2.2660000,0.2830000,-0.2830000,0
3052.01,287584141,PC,2458619.5025080,0.003114,-0.003114,0,2.3103366,0.0002811,-0.0002811,0,3.1980000,0.2860000,-0.2860000,0
3053.01,269859655,PC,2458622.4758900,0.000816,-0.000816,0,2.9920652,0.0000518,-0.0000518,0,2.6700000,0.0860000,-0.0860000,0
3054.01,267712001,PC,2458622.9872630,0.001363,-0.001363,0,2.8280584,0.0001339,-0.0001339,0,3.2400000,0.1280000,-0.1280000,0
3055.01,160522555,PC,2458621.9886870,0.002166,-0.002166,0,1.3071566,0.0001038,-0.0001038,0,1.1080000,0.2640000,-0.2640000,0
3056.01,67798337,PC,2458622.9860820,0.002458,-0.002458,0,1.8093381,0.0001443,-0.0001443,0,1.9170000,0.1620000,-0.1620000,0
3057.01,67622702,APC,2458623.2490720,0.002467,-0.002467,0,0.5800375,0.0000475,-0.0000475,0,1.3710000,0.3990000,-0.3990000,0
3058.01,464711858,PC,2459330.4724710,0.004155,-0.004155,0,2.3483946,0.0000191,-0.0000191,0,2.3750000,0.4430000,-0.4430000,0
3059.01,464067218,PC,2458594.9259520,0.005809,-0.005809,0,1.3933698,0.0003109,-0.0003109,0,2.7690000,0.4930000,-0.4930000,0
306.01,114749636,KP,2459089.5022640,0.001209,-0.001209,0,4.6027300,0.0000100,-0.0000100,0,4.0230000,0.1520000,-0.1520000,0
3060.01,463681005,PC,2458595.1616790,0.004459,-0.004459,0,0.5465382,0.0000943,-0.0000943,0,1.6350000,0.3610000,-0.3610000,0
3061.01,463590116,PC,2458595.2899570,0.003922,-0.003922,0,1.3180642,0.0001931,-0.0001931,0,1.4630000,0.2560000,-0.2560000,0
3062.01,463343283,PC,2458594.5589170,0.011876,-0.011876,0,4.8670010,0.0022421,-0.0022421,0,4.5430000,1.5330000,-1.5330000,0
3063.01,463103749,PC,2458591.8998630,0.006998,-0.006998,0,1.9503727,0.0005353,-0.0005353,0,3.0600000,0.4940000,-0.4940000,0
3064.01,463070290,PC,2458595.0889310,0.003701,-0.003701,0,0.6770192,0.0000907,-0.0000907,0,1.6350000,0.2040000,-0.2040000,0
3065.01,462135459,PC,2459330.5538470,0.002257,-0.002257,0,1.6995805,0.0000073,-0.0000073,0,2.3050000,0.2810000,-0.2810000,0
3066.01,461968320,PC,2459310.3923730,0.001317,-0.001317,0,12.2027867,0.0000353,-0.0000353,0,2.4280000,0.1660000,-0.1660000,0
3067.01,459157691,PC,2459317.6593830,0.002146,-0.002146,0,7.4365725,0.0000421,-0.0000421,0,2.7740000,0.8700000,-0.8700000,0
3068.01,458995583,PC,2459331.4517140,0.000621,-0.000621,0,1.5959199,0.0000027,-0.0000027,0,1.5390000,0.2400000,-0.2400000,0
3069.01,457268255,PC,2459303.6467320,0.001372,-0.001372,0,3.8277062,0.0000083,-0.0000083,0,0.8990000,0.0760000,-0.0760000,0
307.01,9100874,PC,2459091.6871880,0.002231,-0.002231,0,6.1667900,0.0000200,-0.0000200,0,2.1630000,0.1710000,-0.1710000,0
3070.01,452049244,PC,2458595.6237570,0.003256,-0.003256,0,0.6587357,0.0001400,-0.0001400,0,1.5760000,0.2390000,-0.2390000,0
3071.01,452006073,PC,2458594.6115360,0.003651,-0.003651,0,1.2670986,0.0003124,-0.0003124,0,1.8560000,0.2880000,-0.2880000,0
3072.01,451084885,PC,2458590.0836790,0.005645,-0.005645,0,2.9823739,0.0015219,-0.0015219,0,4.4190000,0.9730000,-0.9730000,0
3073.01,448744179,PC,2458593.0574880,0.001940,-0.001940,0,3.1419909,0.0005280,-0.0005280,0,1.9570000,0.3010000,-0.3010000,0
3074.01,447976172,PC,2459327.9203940,0.005830,-0.005830,0,5.3583725,0.0000456,-0.0000456,0,4.9160000,0.4090000,-0.4090000,0
3075.01,447891218,PC,2458592.2936660,0.007815,-0.007815,0,1.8026674,0.0004948,-0.0004948,0,1.9580000,0.4260000,-0.4260000,0
3076.01,447593267,PC,2458592.9557850,0.002906,-0.002906,0,7.8579947,0.0007916,-0.0007916,0,1.9720000,0.6140000,-0.6140000,0
3077.01,443341002,PC,2459325.0802910,0.004176,-0.004176,0,6.3599636,0.0000442,-0.0000442,0,5.4790000,0.4470000,-0.4470000,0
3078.01,443042089,PC,2459331.6342790,0.001654,-0.001654,0,0.5496848,0.0000019,-0.0000019,0,0.8200000,0.1590000,-0.1590000,0
3079.01,441444262,PC,2458592.2841190,0.004682,-0.004682,0,1.9906183,0.0003803,-0.0003803,0,3.1250000,0.8030000,-0.8030000,0
308.01,281710229,APC,2458360.8804200,0.001270,-0.001270,0,8.3098500,0.0012700,-0.0012700,0,2.2520000,0.0690000,-0.0690000,0
3080.01,439926641,PC,2459331.4779200,0.002000,-0.002000,0,4.5744909,0.0000162,-0.0000162,0,4.5340000,0.1610000,-0.1610000,0
3081.01,432467894,PC,2459301.9668860,0.007816,-0.007816,0,3.4365075,0.0000388,-0.0000388,0,3.3530000,0.4590000,-0.4590000,0
3082.01,428699140,PC,2459309.1196870,0.001909,-0.001909,0,1.9268755,0.0002699,-0.0002699,0,1.6724109,0.3541730,-0.3541730,0
3083.01,405620289,PC,2458594.2617010,0.003303,-0.003303,0,2.1535759,0.0006354,-0.0006354,0,1.9110000,0.5670000,-0.5670000,0
3084.01,397423462,PC,2459300.5978660,0.002038,-0.002038,0,5.1057571,0.0000179,-0.0000179,0,2.6160000,0.1260000,-0.1260000,0
3085.01,376740324,FP,2459327.0956630,0.000355,-0.000355,0,4.5300175,0.0000050,-0.0000050,0,5.3310000,0.0910000,-0.0910000,0
3086.01,374158843,PC,2459320.5352290,0.002827,-0.002827,0,10.9506335,0.0000604,-0.0000604,0,2.6350000,0.4830000,-0.4830000,0
3087.01,364427226,PC,2459327.0665700,0.002651,-0.002651,0,4.1414861,0.0000244,-0.0000244,0,2.5730000,0.3790000,-0.3790000,0
3088.01,362607799,PC,2459303.4292390,0.003454,-0.003454,0,2.6337971,0.0000154,-0.0000154,0,2.5910000,0.3470000,-0.3470000,0
3089.01,347715478,PC,2459303.8126660,0.001657,-0.001657,0,9.3095833,0.0000373,-0.0000373,0,2.2320000,0.1700000,-0.1700000,0
309.01,228507250,PC,2458360.0114400,0.001710,-0.001710,0,6.1573600,0.0000100,-0.0000100,0,2.1550000,0.2810000,-0.2810000,0
3090.01,309913305,PC,2459331.2958890,0.003060,-0.003060,0,6.3272109,0.0000444,-0.0000444,0,3.6690000,0.3450000,-0.3450000,0
3091.01,306255021,PC,2458594.0520620,0.001136,-0.001136,0,2.7496515,0.0002371,-0.0002371,0,3.8540000,0.1260000,-0.1260000,0
3092.01,274911536,PC,2459331.2702890,0.002144,-0.002144,0,4.4163989,0.0000205,-0.0000205,0,1.8100000,0.2510000,-0.2510000,0
3093.01,272885406,PC,2459325.4605860,0.002388,-0.002388,0,4.3653308,0.0000182,-0.0000182,0,3.4560000,0.3090000,-0.3090000,0
3094.01,272645619,PC,2459327.8044790,0.001205,-0.001205,0,2.8396238,0.0000087,-0.0000087,0,2.3910000,0.5320000,-0.5320000,0
3095.01,270075071,PC,2459326.6341020,0.003344,-0.003344,0,4.2839945,0.0000258,-0.0000258,0,3.0800000,0.2700000,-0.2700000,0
3096.01,229465678,PC,2458590.5280720,0.001427,-0.001427,0,4.4273519,0.0006433,-0.0006433,0,2.8640000,0.4380000,-0.4380000,0
3097.01,163262555,PC,2458593.7832730,0.001771,-0.001771,0,1.3684064,0.0001732,-0.0001732,0,1.4260000,0.1700000,-0.1700000,0
3098.01,163260812,PC,2458590.7377190,0.000624,-0.000624,0,4.7332043,0.0002534,-0.0002534,0,3.9650000,0.0870000,-0.0870000,0
3099.01,163030461,PC,2459330.0646180,0.000379,-0.000379,0,2.5543095,0.0000023,-0.0000023,0,2.2390000,0.0480000,-0.0480000,0
310.01,175477257,PC,2458356.5878800,0.001490,-0.001490,0,4.2695600,0.0000100,-0.0000100,0,3.5750000,0.1400000,-0.1400000,0
3100.01,162620529,PC,2459330.0834680,0.000774,-0.000774,0,3.2907468,0.0000063,-0.0000063,0,2.3090000,0.0840000,-0.0840000,0
3101.01,157213708,PC,2458589.1491230,0.004224,-0.004224,0,4.0416494,0.0015703,-0.0015703,0,3.6460000,0.4500000,-0.4500000,0
3102.01,147092818,PC,2459329.1057710,0.002685,-0.002685,0,3.8769776,0.0000237,-0.0000237,0,4.5260000,0.2610000,-0.2610000,0
3103.01,133129971,PC,2459303.2060610,0.003028,-0.003028,0,4.3437796,0.0000235,-0.0000235,0,2.7740000,0.2630000,-0.2630000,0
3104.01,132963419,PC,2458588.2992060,0.004554,-0.004554,0,10.3069451,0.0019728,-0.0019728,0,2.5990000,0.3220000,-0.3220000,0
3105.01,124454726,PC,2458593.8598880,0.004737,-0.004737,0,5.3414857,0.0017538,-0.0017538,0,2.5240000,0.3600000,-0.3600000,0
3106.01,124453339,PC,2458595.2751580,0.001376,-0.001376,0,1.4852514,0.0001440,-0.0001440,0,1.8360000,0.1190000,-0.1190000,0
3107.01,124174267,PC,2458591.6135220,0.002316,-0.002316,0,4.7360504,0.0010071,-0.0010071,0,4.8470000,0.4970000,-0.4970000,0
3108.01,124146529,PC,2458585.9848720,0.002463,-0.002463,0,6.8987680,0.0021452,-0.0021452,0,2.5780000,0.3780000,-0.3780000,0
3109.01,120723776,FP,2459327.8892410,0.000335,-0.000335,0,2.8831285,0.0000026,-0.0000026,0,3.5300000,0.0600000,-0.0600000,0
311.01,434105231,APC,2458354.9986400,0.000500,-0.000500,0,0.7963200,0.0000300,-0.0000300,0,1.1750000,0.0510000,-0.0510000,0
3110.01,104022675,PC,2458594.2988960,0.003233,-0.003233,0,0.7430055,0.0001512,-0.0001512,0,1.1740000,0.2120000,-0.2120000,0
3111.01,103832313,PC,2458591.9757500,0.002533,-0.002533,0,4.6406360,0.0008758,-0.0008758,0,2.9840000,0.2640000,-0.2640000,0
3112.01,98662211,PC,2459302.0236720,0.000920,-0.000920,0,4.2842125,0.0000076,-0.0000076,0,1.7070000,0.2160000,-0.2160000,0
3113.01,94346376,PC,2458591.7790660,0.005693,-0.005693,0,3.1339232,0.0018819,-0.0018819,0,4.0290000,0.4640000,-0.4640000,0
3114.01,94011343,PC,2458591.2133330,0.001654,-0.001654,0,4.4070871,0.0005874,-0.0005874,0,2.2380000,0.2430000,-0.2430000,0
